6056.04, 4, 0, 4, 2, 428.836, 0, 428.836
6098.83, 4, 0, 3, 3, 171.164, 0, 128.373
6108.61, 3, 0, 4, 3, 29.3364, 0, 39.1152
6248.83, 4, 0, 4, 3, 560.885, 0, 560.885
6320.58, 4, 0, 4, 3, 286.992, 0, 286.992
6338.98, 5, 0, 4, 3, 91.9946, 0, 73.5957
6398.83, 6, 0, 4, 3, 359.118, 0, 239.412
6401.04, 6, 0, 4, 3, 13.2539, 0, 8.83594
6476.04, 6, 0, 4, 2, 450, 0, 300
6548.83, 6, 0, 3, 3, 436.746, 0, 218.373
6677.17, 5, 0, 4, 3, 641.655, 0, 513.324
6698.83, 6, 0, 4, 3, 130.014, 0, 86.6758
6848.83, 6, 0, 4, 3, 900, 0, 600
6896.04, 6, 0, 4, 3, 283.254, 0, 188.836
6998.83, 6, 0, 3, 4, 616.746, 0, 308.373
7000.73, 5, 0, 4, 4, 9.47754, 0, 7.58203
7148.83, 6, 0, 4, 4, 888.627, 0, 592.418
7228.04, 6, 0, 4, 4, 475.254, 0, 316.836
7284.22, 6, 0, 4, 3, 337.031, 0, 224.688
7298.83, 7, 0, 4, 3, 102.334, 0, 58.4766
7316.04, 7, 0, 4, 3, 120.463, 0, 68.8359
7448.83, 7, 0, 3, 4, 929.537, 0, 398.373
7598.83, 6, 0, 4, 4, 900, 0, 600
7689.7, 6, 0, 4, 4, 545.171, 0, 363.447
7736.04, 7, 0, 4, 4, 324.43, 0, 185.389
7748.83, 7, 0, 3, 5, 89.5371, 0, 38.373
7898.83, 6, 0, 4, 5, 900, 0, 600
8035.73, 6, 0, 4, 5, 821.388, 0, 547.592
8045.04, 7, 0, 4, 5, 65.1772, 0, 37.2441
8048.83, 7, 0, 4, 4, 26.5371, 0, 15.1641
8156.04, 7, 0, 4, 4, 750.463, 0, 428.836
8198.83, 7, 0, 3, 5, 299.537, 0, 128.373
8348.83, 6, 0, 4, 5, 900, 0, 600
8420.85, 6, 0, 4, 5, 432.1, 0, 288.066
8498.83, 7, 0, 4, 5, 545.884, 0, 311.934
8526.12, 7, 0, 4, 5, 190.982, 0, 109.133
8576.04, 8, 0, 4, 5, 399.406, 0, 199.703
8594.85, 8, 0, 3, 6, 150.453, 0, 56.4199
8648.83, 9, 0, 3, 6, 485.859, 0, 161.953
8667.04, 8, 0, 4, 6, 145.672, 0, 72.8359
8798.83, 8, 0, 4, 5, 1054.33, 0, 527.164
8904.35, 8, 0, 4, 5, 844.141, 0, 422.07
8948.83, 9, 0, 4, 5, 400.342, 0, 177.93
8979.65, 9, 0, 4, 5, 277.313, 0, 123.25
8996.04, 10, 0, 4, 5, 163.965, 0, 65.5859
9082.48, 10, 0, 3, 6, 864.385, 0, 259.315
9098.83, 11, 0, 3, 6, 179.878, 0, 49.0576
9248.83, 10, 0, 4, 6, 1500, 0, 600
9398.83, 10, 0, 4, 6, 1500, 0, 600
9416.04, 10, 0, 4, 6, 172.09, 0, 68.8359
9436.04, 10, 0, 3, 7, 200, 0, 60
9508.5, 10, 0, 3, 6, 724.57, 0, 217.371
9548.83, 11, 0, 3, 6, 443.674, 0, 121.002
9698.83, 10, 0, 4, 6, 1500, 0, 600
9722.67, 10, 0, 4, 6, 238.33, 0, 95.332
9836.04, 11, 0, 4, 6, 1247.14, 0, 453.504
9848.83, 11, 0, 3, 7, 140.701, 0, 38.373
9998.83, 10, 0, 4, 7, 1500, 0, 600
10083.1, 10, 0, 4, 7, 843.125, 0, 337.25
10083.1, 11, 0, 4, 7, 0, 0, 0
10148.8, 12, 0, 4, 7, 788.25, 0, 262.75
10256, 12, 0, 4, 7, 1286.51, 0, 428.836
10298.8, 12, 0, 3, 8, 513.492, 0, 128.373
10326, 11, 0, 4, 8, 299.299, 0, 108.836
10393.1, 11, 0, 4, 7, 737.494, 0, 268.18
262.567, 11, 1, 4, 7, -111436, -10130.5, -40522.1
1206.07, 12, 1, 4, 7, 11322.1, 943.505, 3774.02
1705.8, 13, 1, 4, 7, 6496.52, 499.732, 1998.93
2299.73, 14, 1, 4, 7, 8314.94, 593.924, 2375.7
3135.51, 15, 1, 4, 7, 12536.7, 835.777, 3343.11
3888.78, 16, 1, 4, 7, 12052.4, 753.275, 3013.1
3889.98, 17, 1, 4, 7, 20.4199, 1.20117, 4.80469
4021.94, 18, 1, 4, 7, 2375.23, 131.957, 527.828
4077.81, 19, 1, 4, 7, 1061.55, 55.8708, 223.483
4399.18, 20, 1, 4, 7, 6427.35, 321.367, 1285.47
4865.54, 21, 1, 4, 7, 9793.6, 466.362, 1865.45
5074.75, 22, 1, 4, 7, 4602.74, 209.215, 836.861
5169.88, 23, 1, 4, 7, 2187.99, 95.1299, 380.52
5173.08, 24, 1, 4, 7, 76.6406, 3.19336, 12.7734
5173.08, 25, 1, 4, 7, 0, 0, 0
5254.73, 26, 1, 4, 7, 2122.97, 81.6528, 326.611
5476.92, 27, 1, 4, 7, 5999.25, 222.194, 888.777
307.539, 27, 2, 4, 7, -139573, -10338.8, -20677.5
1004.85, 28, 2, 4, 7, 19524.9, 1394.63, 2789.26
1914.87, 29, 2, 4, 7, 26390.5, 1820.04, 3640.07
2527.08, 30, 2, 4, 7, 18366.2, 1224.41, 2448.82
3346.74, 31, 2, 4, 7, 25409.6, 1639.33, 3278.65
4021.68, 32, 2, 4, 7, 21597.8, 1349.87, 2699.73
4118.39, 33, 2, 4, 7, 3191.49, 193.424, 386.848
4365.48, 34, 2, 4, 7, 8401.3, 494.194, 988.389
4757.63, 35, 2, 4, 7, 13725.3, 784.301, 1568.6
5150.55, 36, 2, 4, 7, 14144.9, 785.825, 1571.65
5476.92, 37, 2, 4, 7, 12076, 652.755, 1305.51
147.045, 37, 3, 4, 7, -197206, -15989.6, -21319.5
1076.4, 38, 3, 4, 7, 35315.5, 2788.06, 3717.42
1657.05, 39, 3, 4, 7, 22645.4, 1741.96, 2322.61
1657.05, 40, 3, 4, 7, 0, 0, 0
2250.68, 41, 3, 4, 7, 24338.9, 1780.89, 2374.53
2250.68, 42, 3, 4, 7, 0, 0, 0
2936.95, 43, 3, 4, 7, 29509.7, 2058.81, 2745.08
528.649, 43, 4, 4, 7, -103557, -9633.22, -9633.22
1179.44, 44, 4, 4, 7, 28634.8, 2603.17, 2603.17
1807.03, 45, 4, 4, 7, 28241.4, 2510.35, 2510.35
2423.1, 46, 4, 4, 7, 28339.4, 2464.29, 2464.29
2936.95, 47, 4, 4, 7, 24151.1, 2055.42, 2055.42
617.685, 47, 5, 4, 7, -109006, -11596.3, -9277.08
1295.96, 48, 5, 4, 7, 32557.1, 3391.36, 2713.09
2116.85, 49, 5, 4, 7, 40223.8, 4104.47, 3283.58
2751.06, 50, 5, 4, 7, 31710.4, 3171.04, 2536.83
2936.95, 51, 5, 4, 7, 9480.61, 929.471, 743.577
799.448, 51, 6, 4, 7, -109013, -12825, -8550.03
1561.92, 52, 6, 4, 7, 39648.7, 4574.85, 3049.9
2097.02, 53, 6, 4, 7, 28360, 3210.57, 2140.38
2701.05, 54, 6, 4, 7, 32617.7, 3624.19, 2416.13
2936.95, 55, 6, 4, 7, 12974.8, 1415.43, 943.622
818.052, 55, 7, 4, 7, -116540, -14832.3, -8475.61
1711.96, 56, 7, 4, 7, 50058.6, 6257.33, 3575.62
2631.44, 57, 7, 4, 7, 52410.4, 6436.37, 3677.92
2936.95, 58, 7, 4, 7, 17720, 2138.62, 1222.07
910.487, 58, 8, 4, 7, -117535, -16211.7, -8105.87
1471.22, 59, 8, 4, 7, 33083.1, 4485.84, 2242.92
2025.65, 60, 8, 4, 7, 33265.9, 4435.45, 2217.72
2936.95, 61, 8, 4, 7, 55589.7, 7290.46, 3645.23
553.581, 61, 9, 4, 7, -145386, -21450.4, -9533.49
1127.52, 62, 9, 4, 7, 35584.5, 5165.49, 2295.77
1127.52, 63, 9, 4, 7, 0, 0, 0
1652.25, 64, 9, 4, 7, 33582.3, 4722.51, 2098.89
506.148, 64, 10, 4, 7, -73350.4, -11461, -4584.4
1409.78, 65, 10, 4, 7, 58736, 9036.31, 3614.52
1652.25, 66, 10, 4, 7, 16002.9, 2424.68, 969.874
863.493, 66, 11, 4, 7, -52057.8, -8676.3, -3155.02
1407.82, 67, 11, 4, 7, 36469.7, 5987.56, 2177.29
1652.25, 68, 11, 4, 7, 16621.3, 2688.74, 977.725
700.861, 68, 12, 4, 7, -64694.3, -11416.6, -3805.55
1412.18, 69, 12, 4, 7, 49081.1, 8535.85, 2845.28
1652.25, 70, 12, 4, 7, 16804.6, 2880.79, 960.263
829.683, 70, 13, 4, 7, -57579.5, -10693.3, -3290.26
1459.41, 71, 13, 4, 7, 44710.6, 8186.44, 2518.9
1652.25, 72, 13, 4, 7, 13884.3, 2506.89, 771.352
899.295, 72, 14, 4, 7, -54212.6, -10541.3, -3011.81
1466.32, 73, 14, 4, 7, 41393.1, 7938.41, 2268.12
1652.25, 74, 14, 4, 7, 13758.4, 2602.93, 743.695
550.183, 74, 15, 4, 7, -81552.8, -16531, -4408.26
1340.23, 75, 15, 4, 7, 59253.3, 11850.7, 3160.17
1652.25, 76, 15, 4, 7, 23713.6, 4680.32, 1248.08
642.822, 76, 16, 4, 7, -76716.3, -16150.8, -4037.7
642.822, 76, 17, 4, 7, 0, 0, 0
642.822, 76, 18, 4, 7, 0, 0, 0
642.822, 76, 19, 4, 7, 0, 0, 0
642.822, 76, 20, 4, 7, 0, 0, 0
642.822, 76, 21, 4, 7, 0, 0, 0
642.822, 76, 22, 4, 7, 0, 0, 0
642.822, 76, 23, 4, 7, 0, 0, 0
642.822, 76, 24, 4, 7, 0, 0, 0
642.822, 76, 25, 4, 7, 0, 0, 0
642.822, 76, 26, 4, 7, 0, 0, 0
642.822, 76, 27, 4, 7, 0, 0, 0
642.822, 76, 28, 4, 7, 0, 0, 0
607.489, 76, 29, 4, 7, -2685.32, -1024.66, -141.333
642.822, 77, 29, 4, 7, 2720.65, 1024.66, 141.333
608.954, 77, 30, 4, 7, -2607.85, -1016.05, -135.473
642.822, 78, 30, 4, 7, 2641.72, 1016.05, 135.473
642.822, 78, 31, 4, 7, 0, 0, 0
642.822, 78, 32, 4, 7, 0, 0, 0
642.822, 78, 33, 4, 7, 0, 0, 0
615.048, 78, 34, 4, 7, -2166.39, -944.326, -111.097
642.822, 79, 34, 4, 7, 2194.17, 944.326, 111.097
642.822, 79, 35, 4, 7, 0, 0, 0
642.822, 79, 36, 4, 7, 0, 0, 0
642.822, 79, 37, 4, 7, 0, 0, 0
642.822, 79, 38, 4, 7, 0, 0, 0
642.822, 79, 39, 4, 7, 0, 0, 0
642.822, 79, 40, 4, 7, 0, 0, 0
642.822, 79, 41, 4, 7, 0, 0, 0
642.822, 79, 42, 4, 7, 0, 0, 0
642.822, 79, 43, 4, 7, 0, 0, 0
567.908, 79, 44, 4, 7, -5918.24, -3296.23, -299.658
642.822, 80, 44, 4, 7, 5993.15, 3296.23, 299.658
642.822, 80, 45, 4, 7, 0, 0, 0
538.229, 80, 46, 4, 7, -8367.45, -4811.28, -418.372
642.822, 81, 46, 4, 7, 8472.04, 4811.28, 418.372
640.332, 81, 47, 4, 7, -201.714, -117.044, -9.96118
642.822, 82, 47, 4, 7, 204.204, 117.044, 9.96118
510.836, 82, 48, 4, 7, -10822.9, -6335.35, -527.946
642.822, 83, 48, 4, 7, 10954.9, 6335.35, 527.946
925.165, 83, 49, 4, 7, 23434.4, 13834.8, 1129.37
514.908, 83, 50, 4, 7, -34051.3, -20512.8, -1641.03
925.165, 84, 50, 4, 7, 34461.6, 20512.8, 1641.03
579.07, 84, 51, 4, 7, -29071.9, -17650.8, -1384.38
579.07, 85, 51, 4, 7, 0, 0, 0
1483.84, 86, 51, 4, 7, 77810.5, 46143.5, 3619.1
753.919, 86, 52, 4, 7, -62773.5, -37956.1, -2919.7
1483.84, 87, 52, 4, 7, 63503.5, 37956.1, 2919.7
911.981, 87, 53, 4, 7, -49752.1, -30308.8, -2287.45
1483.84, 88, 53, 4, 7, 50324, 30308.8, 2287.45
792.27, 88, 54, 4, 7, -60858.5, -37345, -2766.3
1483.84, 89, 54, 4, 7, 61550.1, 37345, 2766.3
883.797, 89, 55, 4, 7, -53404.2, -33002.6, -2400.19
1483.84, 90, 55, 4, 7, 54004.3, 33002.6, 2400.19
604.501, 90, 56, 4, 7, -79140.9, -49243.2, -3517.37
1263.52, 91, 56, 4, 7, 59971.2, 36905.3, 2636.1
1483.84, 92, 56, 4, 7, 20269.4, 12337.9, 881.277
512.711, 92, 57, 4, 7, -89344.3, -55354.6, -3884.53
1194.32, 93, 57, 4, 7, 63390, 38851.9, 2726.45
1483.84, 94, 57, 4, 7, 27214.9, 16502.7, 1158.08
841.52, 94, 58, 4, 7, -60378.5, -37254.8, -2569.3
1483.84, 95, 58, 4, 7, 61020.8, 37254.8, 2569.3
596.854, 95, 59, 4, 7, -84264.1, -52332.4, -3547.96
1198.63, 96, 59, 4, 7, 57770.5, 35504.8, 2407.1
1483.84, 97, 59, 4, 7, 27665.7, 16827.6, 1140.86
743.519, 97, 60, 4, 7, -71811.6, -44419.5, -2961.3
1469.93, 98, 60, 4, 7, 71188.1, 43584.5, 2905.64
1483.84, 99, 60, 4, 7, 1377.73, 834.99, 55.666
551.853, 99, 61, 4, 7, -92267.2, -56851.5, -3727.97
551.853, 100, 61, 4, 7, 0, 0, 0
1107.31, 101, 61, 4, 7, 56101.1, 33882.8, 2221.83
705.373, 101, 62, 4, 7, -40595.6, -24920, -1607.74
1107.31, 102, 62, 4, 7, 40997.5, 24920, 1607.74
760.629, 102, 63, 4, 7, -35361.4, -21840.9, -1386.72
1107.31, 103, 63, 4, 7, 35708.1, 21840.9, 1386.72
623.486, 103, 64, 4, 7, -49833.8, -30964.7, -1935.29
1107.31, 104, 64, 4, 7, 50317.6, 30964.7, 1935.29
486.372, 104, 65, 4, 7, -64577.4, -40360.9, -2483.75
1107.31, 105, 65, 4, 7, 65198.4, 40360.9, 2483.75
631.103, 105, 66, 4, 7, -50001.6, -31429.6, -1904.82
1107.31, 106, 66, 4, 7, 50477.8, 31429.6, 1904.82
816.148, 106, 67, 4, 7, -30863.1, -19507.8, -1164.65
1107.31, 107, 67, 4, 7, 31154.3, 19507.8, 1164.65
855.759, 107, 68, 4, 7, -26915.9, -17105.4, -1006.2
1107.31, 108, 68, 4, 7, 27167.5, 17105.4, 1006.2
840.992, 108, 69, 4, 7, -28762.2, -18375.9, -1065.27
1107.31, 109, 69, 4, 7, 29028.5, 18375.9, 1065.27
650.967, 109, 70, 4, 7, -49741.3, -31943.9, -1825.37
1107.31, 110, 70, 4, 7, 50197.6, 31943.9, 1825.37
774.604, 110, 71, 4, 7, -36597.6, -23622.1, -1330.82
774.604, 111, 71, 4, 7, 0, 0, 0
1267.16, 112, 71, 4, 7, 55166.1, 34971.3, 1970.22
795.288, 112, 72, 4, 7, -52849.4, -33974.6, -1887.48
1267.16, 113, 72, 4, 7, 53321.3, 33974.6, 1887.48
882.332, 113, 73, 4, 7, -43485.3, -28092.3, -1539.3
1267.16, 114, 73, 4, 7, 43870.2, 28092.3, 1539.3
903.983, 114, 74, 4, 7, -41402, -26875, -1452.7
1267.16, 115, 74, 4, 7, 41765.1, 26875, 1452.7
650.176, 115, 75, 4, 7, -70952.9, -46273.6, -2467.93
1267.16, 116, 75, 4, 7, 71569.9, 46273.6, 2467.93
878.289, 116, 76, 4, 7, -45108.8, -29554.1, -1555.48
1267.16, 117, 76, 4, 7, 45497.7, 29554.1, 1555.48
745.335, 117, 77, 4, 7, -61053.2, -40180.3, -2087.29
1267.16, 118, 77, 4, 7, 61575.1, 40180.3, 2087.29
732.532, 118, 78, 4, 7, -63085.8, -41700.8, -2138.5
1267.16, 119, 78, 4, 7, 63620.4, 41700.8, 2138.5
929.032, 119, 79, 4, 7, -40236.9, -26711.9, -1352.5
1267.16, 120, 79, 4, 7, 40575.1, 26711.9, 1352.5
592.694, 120, 80, 4, 7, -80935.7, -53957.1, -2697.86
1246.74, 121, 80, 4, 7, 79139.3, 52323.5, 2616.17
1267.16, 122, 80, 4, 7, 2491.29, 1633.63, 81.6816
792.124, 122, 81, 4, 7, -57954.1, -38477.8, -1900.14
1267.16, 123, 81, 4, 7, 58429.2, 38477.8, 1900.14
541.921, 123, 82, 4, 7, -89204.1, -59469.4, -2900.95
1267.16, 124, 82, 4, 7, 89929.4, 59469.4, 2900.95
589.325, 124, 83, 4, 7, -84051.3, -56260.1, -2711.33
1230.74, 125, 83, 4, 7, 80177, 53237.5, 2565.66
1267.16, 126, 83, 4, 7, 4588.54, 3022.61, 145.668
758.05, 126, 84, 4, 7, -64147.5, -42765, -2036.43
1267.16, 127, 84, 4, 7, 64656.6, 42765, 2036.43
536.764, 127, 85, 4, 7, -92760, -62083.4, -2921.57
1267.16, 128, 85, 4, 7, 93490.3, 62083.4, 2921.57
664.678, 128, 86, 4, 7, -77117.3, -51813.2, -2409.92
1267.16, 129, 86, 4, 7, 77719.8, 51813.2, 2409.92
774.662, 129, 87, 4, 7, -63531.9, -42847.1, -1969.98
1267.16, 130, 87, 4, 7, 64024.4, 42847.1, 1969.98
678.009, 130, 88, 4, 7, -76589.3, -51845.1, -2356.59
658.467, 130, 89, 4, 7, -2540.41, -1739.2, -78.1665
678.009, 131, 89, 4, 7, 2559.95, 1739.2, 78.1665
604.94, 131, 90, 4, 7, -9572, -6576.18, -292.275
678.009, 132, 90, 4, 7, 9645.06, 6576.18, 292.275
497.769, 132, 91, 4, 7, -23791.7, -16401.8, -720.959
678.009, 133, 91, 4, 7, 23971.9, 16401.8, 720.959
602.157, 133, 92, 4, 7, -10088.3, -6978.38, -303.408
678.009, 134, 92, 4, 7, 10164.2, 6978.38, 303.408
678.009, 134, 93, 4, 7, 0, 0, 0
663.741, 134, 94, 4, 7, -1911.91, -1341.19, -57.072
678.009, 135, 94, 4, 7, 1926.18, 1341.19, 57.072
493.169, 135, 95, 4, 7, -24953.3, -17559.8, -739.359
678.009, 136, 95, 4, 7, 25138.2, 17559.8, 739.359
678.009, 136, 96, 4, 7, 0, 0, 0
678.009, 136, 97, 4, 7, 0, 0, 0
502.34, 136, 98, 4, 7, -23891, -17215.6, -702.678
678.009, 137, 98, 4, 7, 24066.7, 17215.6, 702.678
501.607, 137, 99, 4, 7, -24167.1, -17463.8, -705.607
678.009, 138, 99, 4, 7, 24343.5, 17463.8, 705.607
678.009, 138, 100, 4, 7, 0, 0, 0
678.009, 138, 101, 4, 7, 0, 0, 0
678.009, 138, 102, 4, 7, 0, 0, 0
678.009, 138, 103, 4, 7, 0, 0, 0
574.178, 138, 104, 4, 7, -14328.7, -10798.5, -415.325
678.009, 139, 104, 4, 7, 14432.6, 10798.5, 415.325
678.009, 139, 105, 4, 7, 0, 0, 0
678.009, 139, 106, 4, 7, 0, 0, 0
678.009, 139, 107, 4, 7, 0, 0, 0
504.478, 139, 108, 4, 7, -24120.8, -18741.3, -694.123
678.009, 140, 108, 4, 7, 24294.3, 18741.3, 694.123
678.009, 140, 109, 4, 7, 0, 0, 0
678.009, 140, 110, 4, 7, 0, 0, 0
510.602, 140, 111, 4, 7, -23437, -18582.2, -669.63
678.009, 141, 111, 4, 7, 23604.5, 18582.2, 669.63
678.009, 141, 112, 4, 7, 0, 0, 0
634.56, 141, 113, 4, 7, -6126.25, -4909.69, -173.794
678.009, 142, 113, 4, 7, 6169.7, 4909.69, 173.794
656.182, 142, 114, 4, 7, -3099.41, -2488.26, -87.3074
678.009, 143, 114, 4, 7, 3121.24, 2488.26, 87.3074
676.661, 143, 115, 4, 7, -192.724, -154.987, -5.39087
678.009, 144, 115, 4, 7, 194.071, 154.987, 5.39087
678.009, 144, 116, 4, 7, 0, 0, 0
581.268, 144, 117, 4, 7, -13930.7, -11318.7, -386.965
678.009, 145, 117, 4, 7, 14027.5, 11318.7, 386.965
678.009, 145, 118, 4, 7, 0, 0, 0
678.009, 145, 119, 4, 7, 0, 0, 0
678.009, 145, 120, 4, 7, 0, 0, 0
604.618, 145, 121, 4, 7, -10641.7, -8880.3, -293.564
678.009, 146, 121, 4, 7, 10715.1, 8880.3, 293.564
678.009, 146, 122, 4, 7, 0, 0, 0
647.188, 146, 123, 4, 7, -4499.91, -3791.02, -123.285
678.009, 147, 123, 4, 7, 4530.73, 3791.02, 123.285
548.982, 147, 124, 4, 7, -18967, -15999.4, -516.109
678.009, 148, 124, 4, 7, 19096, 15999.4, 516.109
678.009, 148, 125, 4, 7, 0, 0, 0
678.009, 148, 126, 4, 7, 0, 0, 0
678.009, 148, 127, 4, 7, 0, 0, 0
804.048, 148, 128, 4, 7, 18653.8, 16133, 504.156
748.441, 148, 129, 4, 7, -8229.86, -7173.33, -222.429
804.048, 149, 129, 4, 7, 8285.47, 7173.33, 222.429
667.52, 149, 130, 4, 7, -20342.6, -17748.6, -546.11
804.048, 150, 130, 4, 7, 20479.1, 17748.6, 546.11
683.224, 150, 131, 4, 7, -18123.6, -15827.9, -483.296
804.048, 151, 131, 4, 7, 18244.4, 15827.9, 483.296
804.048, 151, 132, 4, 7, 0, 0, 0
534.04, 151, 133, 4, 7, -40771.2, -35911.1, -1080.03
804.048, 152, 133, 4, 7, 41041.3, 35911.1, 1080.03
496.333, 152, 134, 4, 7, -46772.6, -41233.7, -1230.86
804.048, 153, 134, 4, 7, 47080.3, 41233.7, 1230.86
503.746, 153, 135, 4, 7, -45946.2, -40540.8, -1201.21
804.048, 154, 135, 4, 7, 46246.5, 40540.8, 1201.21
842.487, 154, 136, 4, 7, 5919.55, 5227.66, 153.755
487.632, 154, 137, 4, 7, -54647.6, -48615.1, -1419.42
842.487, 155, 137, 4, 7, 55002.5, 48615.1, 1419.42
759.105, 155, 138, 4, 7, -12924.1, -11506.6, -333.526
842.487, 156, 138, 4, 7, 13007.5, 11506.6, 333.526
570.574, 156, 139, 4, 7, -42418.4, -37795.9, -1087.65
842.487, 157, 139, 4, 7, 42690.3, 37795.9, 1087.65
528.883, 157, 140, 4, 7, -49235.7, -43904.5, -1254.41
528.883, 158, 140, 4, 7, 0, 0, 0
1150.85, 159, 140, 4, 7, 98892, 87074.7, 2487.85
1320.86, 160, 140, 4, 7, 27202.4, 23802.1, 680.06
831.031, 160, 141, 4, 7, -78372.7, -69065.9, -1959.32
1320.86, 161, 141, 4, 7, 78862.5, 69065.9, 1959.32
917.635, 161, 142, 4, 7, -64919.3, -57258, -1612.9
1320.86, 162, 142, 4, 7, 65322.5, 57258, 1612.9
560.437, 162, 143, 4, 7, -123189, -108741, -3041.69
1320.86, 163, 143, 4, 7, 123949, 108741, 3041.69
906.825, 163, 144, 4, 7, -67487.9, -59621.2, -1656.14
1320.86, 164, 144, 4, 7, 67901.9, 59621.2, 1656.14
569.666, 164, 145, 4, 7, -123196, -108923, -3004.78
1252.13, 165, 145, 4, 7, 112606, 98957, 2729.85
1320.86, 166, 145, 4, 7, 11409.6, 9966.22, 274.93
805.191, 166, 146, 4, 7, -85601.2, -75287.8, -2062.68
1320.86, 167, 146, 4, 7, 86116.9, 75287.8, 2062.68
734.144, 167, 147, 4, 7, -97981.7, -86247.4, -2346.87
1320.86, 168, 147, 4, 7, 98568.5, 86247.4, 2346.87
793.97, 168, 148, 4, 7, -88517.7, -77979.9, -2107.56
1320.86, 169, 148, 4, 7, 89044.6, 77979.9, 2107.56
781.313, 169, 149, 4, 7, -91183.6, -80392.6, -2158.19
781.313, 170, 149, 4, 7, 0, 0, 0
1536.67, 171, 149, 4, 7, 129166, 112548, 3021.42
1698.13, 172, 149, 4, 7, 27771.1, 24057.5, 645.84
483.296, 172, 150, 4, 7, -208951, -182225, -4859.33
1002.28, 173, 150, 4, 7, 89783.7, 77847.1, 2075.92
1002.28, 174, 150, 4, 7, 0, 0, 0
1693.06, 175, 150, 4, 7, 120887, 103617, 2763.13
796.518, 175, 151, 4, 7, -156895, -135378, -3586.16
1435, 176, 151, 4, 7, 112374, 96411.4, 2553.94
1693.06, 177, 151, 4, 7, 45675.7, 38966.3, 1032.22
938.613, 177, 152, 4, 7, -133537, -114676, -3017.79
1505.79, 178, 152, 4, 7, 100957, 86210.7, 2268.7
1693.06, 179, 152, 4, 7, 33521.6, 28465.3, 749.086
665.557, 179, 153, 4, 7, -183923, -157208, -4110.01
1375.15, 180, 153, 4, 7, 127727, 108568, 2838.37
1693.06, 181, 153, 4, 7, 57541.7, 48640.3, 1271.64
727.464, 181, 154, 4, 7, -174773, -148702, -3862.38
1459.97, 182, 154, 4, 7, 133316, 112805, 2930.01
1693.06, 183, 154, 4, 7, 42656, 35896.3, 932.372
488.599, 183, 155, 4, 7, -220416, -186691, -4817.84
1404.18, 184, 155, 4, 7, 168468, 141916, 3662.34
1693.06, 185, 155, 4, 7, 53442.1, 44775.8, 1155.5
851.071, 185, 156, 4, 7, -155768, -131350, -3367.95
1487.68, 186, 156, 4, 7, 118410, 99311.4, 2546.44
1693.06, 187, 156, 4, 7, 38405.6, 32038.9, 821.51
645.195, 187, 157, 4, 7, -195951, -164515, -4191.46
1456.66, 188, 157, 4, 7, 152555, 127399, 3245.84
